"","TRAP","Source","Type","LU_Around","LU_Top","Date","DiameterMax","DiameterMin","HeightMax","Condition","PrincipalSourceOfImpact","TopoID","Note","X","Y","geometry"
"713",8287,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-17,"12",NA,"0.8","3 - damaged","Agriculture",0,NA,481596.069678497,4660481.04692904,c(481596.069678497, 4660481.04692904)
"714",8535,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-17,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,485922.034156375,4657060.35292934,c(485922.034156375, 4657060.35292934)
"715",8536,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-17,"30",22,"1.5","2 - minor damage","Agriculture",0,NA,487877.347952198,4658084.58364564,c(487877.347952198, 4658084.58364564)
"716",9695,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-17,"24",NA,"1.5","4 - seriously damaged","Looting",0,NA,476716.935140624,4671118.93360236,c(476716.935140624, 4671118.93360236)
"717",8537,"Legacy verification","Extinct Burial Mound","Annual agriculture","Annual agriculture",2018-09-18,"26",25,"0.6","5 - extinct or near extinct","Agriculture",0,NA,490029.842619986,4678155.95304469,c(490029.842619986, 4678155.95304469)
"718",8538,"Survey","Extinct Burial Mound","Annual agriculture","Annual agriculture",2018-09-18,"35",30,"1.2","5 - extinct or near extinct","Agriculture",0,NA,490030.705053121,4678198.14476716,c(490030.705053121, 4678198.14476716)
"719",8288,"Legacy verification","Burial Mound","Forest","Scrub",2018-09-18,"12",NA,"1.5","3 - damaged","Looting",0,NA,487446.977083512,4678601.80477155,c(487446.977083512, 4678601.80477155)
"720",8539,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-18,"35",33,"2","4 - seriously damaged","Looting",0,NA,490458.791034192,4677716.66672223,c(490458.791034192, 4677716.66672223)
"721",8290,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-18,"14",NA,"2","4 - seriously damaged","Other",0,NA,487395.709045097,4678132.83124619,c(487395.709045097, 4678132.83124619)
"722",8292,"Legacy verification","Extinct Burial Mound","Forest","Pasture",2018-09-18,"0",NA,"0.2","5 - extinct or near extinct","Agriculture",0,NA,487866.827764138,4678020.81475337,c(487866.827764138, 4678020.81475337)
"723",9697,"Legacy verification","Burial Mound","Perennial agriculture","Scrub",2018-09-19,"20",20,"1","3 - damaged","Looting",0,NA,482667.204689261,4683287.32818321,c(482667.204689261, 4683287.32818321)
"724",8295,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-19,"30",NA,"2","4 - seriously damaged","Looting",0,NA,479911.353890785,4680616.83840201,c(479911.353890785, 4680616.83840201)
"725",8297,"Survey","Extinct Burial Mound","Annual agriculture","Pasture",2018-09-19,"12",8,"0.5","5 - extinct or near extinct","Agriculture",0,NA,479870.486551414,4680546.74117231,c(479870.486551414, 4680546.74117231)
"726",8298,"Survey","Extinct Burial Mound","Annual agriculture","Annual agriculture",2018-09-19,"8",NA,"0.3","5 - extinct or near extinct","Agriculture",0,NA,479824.977823582,4680555.08614626,c(479824.977823582, 4680555.08614626)
"727",9698,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-19,"60",55,"5","3 - damaged","Looting",0,NA,482695.445754626,4675221.92722504,c(482695.445754626, 4675221.92722504)
"728",8299,"Legacy verification","Burial Mound","Annual agriculture","Forest",2018-09-19,"30 (diameter obscured by trees)?",NA,"5","2 - minor damage","Looting",0,NA,479997.452341303,4679686.30788176,c(479997.452341303, 4679686.30788176)
"729",9699,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-19,"30",25,"2.5","3 - damaged","Looting",0,NA,481904.883744968,4675627.27785456,c(481904.883744968, 4675627.27785456)
"730",8700,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-19,"30",NA,"4","4 - seriously damaged","Looting",0,NA,479937.1549721,4679688.71829794,c(479937.1549721, 4679688.71829794)
"731",9701,"Local informant","Burial Mound","Pasture","Scrub",2018-09-19,"20",20,"0","5 - extinct or near extinct","Looting",0,NA,482060.793376971,4675481.011808,c(482060.793376971, 4675481.011808)
"732",8701,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-19,"15",NA,"1.2","3 - damaged","Looting",0,NA,480638.17537852,4679364.07573454,c(480638.17537852, 4679364.07573454)
"733",9703,"Survey","Burial Mound","Annual agriculture","Scrub",2018-09-19,"30",20,"0.5","2 - minor damage","Animal activity",0,NA,482102.57481675,4677067.43648293,c(482102.57481675, 4677067.43648293)
"734",8702,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-19,"20",NA,"2","0 - No observation","Post-depositional",0,NA,481331.471084709,4678540.23737616,c(481331.471084709, 4678540.23737616)
"735",8703,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-19,"16",NA,"1.7","1 - pristine","Post-depositional",0,NA,481242.46645052,4677755.13602463,c(481242.46645052, 4677755.13602463)
"736",8704,"Survey","Burial Mound","Annual agriculture","Scrub",2018-09-19,"8",NA,"1.1","2 - minor damage","Agriculture",0,NA,481275.194546513,4677775.18378242,c(481275.194546513, 4677775.18378242)
"737",9704,"Legacy verification","Extinct Burial Mound","Forest","Forest",2018-09-19,"0",NA,"0","5 - extinct or near extinct","Post-depositional",0,NA,486601.435592039,4678508.36286306,c(486601.435592039, 4678508.36286306)
"738",9705,"Legacy verification","Extinct Burial Mound","Scrub","Forest",2018-09-19,"0",NA,"0","5 - extinct or near extinct","Post-depositional",0,NA,488181.990522799,4677926.18077768,c(488181.990522799, 4677926.18077768)
"739",8542,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-20,"20",18,"2","3 - damaged","Looting",0,NA,485427.786783432,4667763.59399849,c(485427.786783432, 4667763.59399849)
"740",8543,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-20,"30",30,"2.5","4 - seriously damaged","Looting",0,NA,489987.686597211,4669453.92648972,c(489987.686597211, 4669453.92648972)
"741",8544,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-20,"30",20,"1","2 - minor damage","Agriculture",0,NA,491789.476042285,4669567.71703085,c(491789.476042285, 4669567.71703085)
"742",8545,"Survey","Extinct Burial Mound","Annual agriculture","Scrub",2018-09-20,"20",15,"1","5 - extinct or near extinct","Agriculture",0,NA,491913.810152897,4669465.93526007,c(491913.810152897, 4669465.93526007)
"743",9804,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-20,"15",NA,"1.5","1 - pristine","Post-depositional",0,NA,483962.501288555,4664712.42938206,c(483962.501288555, 4664712.42938206)
"744",8546,"Legacy verification","Burial Mound","Pasture","Forest",2018-09-20,"10",NA,"0.5","5 - extinct or near extinct","Looting",0,NA,488826.554388357,4672279.5957892,c(488826.554388357, 4672279.5957892)
"745",8547,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-20,"45",NA,"3","4 - seriously damaged","Looting",0,NA,487820.564023698,4671650.5438021,c(487820.564023698, 4671650.5438021)
"746",8548,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-20,"45",NA,"5","2 - minor damage","Construction",0,NA,485725.845159249,4672178.79899708,c(485725.845159249, 4672178.79899708)
"747",8549,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-21,"30",25,"1.6","3 - damaged","Looting",0,NA,491637.364786428,4679629.98626459,c(491637.364786428, 4679629.98626459)
"748",8550,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-21,"20",18,"0.5","4 - seriously damaged","Looting",0,NA,492399.973952185,4679747.96310365,c(492399.973952185, 4679747.96310365)
"749",8551,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-21,"30",30,"1.5","4 - seriously damaged","Looting",0,NA,496032.71274032,4680016.42403327,c(496032.71274032, 4680016.42403327)
"750",8552,"Legacy verification","Extinct Burial Mound","Forest","Forest",2018-09-21,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,492432.435413551,4676744.36574665,c(492432.435413551, 4676744.36574665)
"751",8553,"Legacy verification","Burial Mound","Forest","Forest",2018-09-21,"20",NA,"0","5 - extinct or near extinct","Looting",0,NA,490981.51236015,4676466.81048015,c(490981.51236015, 4676466.81048015)
"752",9706,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-25,"25",NA,"1","3 - damaged","Agriculture",0,NA,497295.673891349,4664174.55828548,c(497295.673891349, 4664174.55828548)
"753",8554,"Legacy verification","Burial Mound","Forest","Forest",2018-09-25,"30",NA,"1.5","3 - damaged","Looting",0,NA,487808.987269473,4666329.40618716,c(487808.987269473, 4666329.40618716)
"754",9707,"Legacy verification","Burial Mound","Forest","Forest",2018-09-25,"25",25,"2.5","3 - damaged","Looting",0,NA,497355.901442104,4663980.89120505,c(497355.901442104, 4663980.89120505)
"755",9708,"Survey","Burial Mound","Annual agriculture","Annual agriculture",2018-09-25,"20",20,"0.5","4 - seriously damaged","Agriculture",0,NA,497356.007128162,4663828.32299832,c(497356.007128162, 4663828.32299832)
"756",8556,"Legacy verification","Burial Mound","Forest","Forest",2018-09-25,"15",NA,"0.5","4 - seriously damaged","Looting",0,NA,487331.418620173,4666738.27092643,c(487331.418620173, 4666738.27092643)
"757",9709,"Survey","Burial Mound","Annual agriculture","Annual agriculture",2018-09-25,"25",NA,"0.5","4 - seriously damaged","Agriculture",0,NA,497331.839587444,4663818.16384138,c(497331.839587444, 4663818.16384138)
"758",9710,"Survey","Extinct Burial Mound","Scrub","Annual agriculture",2018-09-25,"0",NA,"0","5 - extinct or near extinct","Looting",0,NA,497271.505891782,4663760.46282605,c(497271.505891782, 4663760.46282605)
"759",8557,"Legacy verification","Burial Mound","Forest","Pasture",2018-09-25,"45",NA,"4","3 - damaged","Looting",0,NA,487390.202372312,4666936.4480608,c(487390.202372312, 4666936.4480608)
"760",9711,"Survey","Extinct Burial Mound","Annual agriculture","Scrub",2018-09-25,"0",NA,"0","5 - extinct or near extinct","Looting",0,NA,497367.417719491,4663700.55832828,c(497367.417719491, 4663700.55832828)
"761",9712,"Survey","Extinct Burial Mound","Annual agriculture","Scrub",2018-09-25,"0",NA,"0","5 - extinct or near extinct","Looting",0,NA,497319.420190844,4663687.83665616,c(497319.420190844, 4663687.83665616)
"762",9713,"Survey","Burial Mound","Forest","Annual agriculture",2018-09-25,"25",20,"3","2 - minor damage","Animal activity",0,NA,497422.567519073,4663630.4228248,c(497422.567519073, 4663630.4228248)
"763",9714,"Legacy verification","Burial Mound","Forest","Forest",2018-09-25,"20",NA,"1","4 - seriously damaged","Looting",0,NA,497618.334099644,4663794.56160262,c(497618.334099644, 4663794.56160262)
"764",9715,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-25,"30",25,"1","3 - damaged","Agriculture",0,NA,497005.210753564,4664257.13522477,c(497005.210753564, 4664257.13522477)
"765",8558,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-25,"25",NA,"1.8","2 - minor damage","Urban development",0,NA,489341.075958783,4666398.1553105,c(489341.075958783, 4666398.1553105)
"766",8559,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-25,"26",20,"0.4","4 - seriously damaged","Agriculture",0,NA,494077.305467936,4667780.84828419,c(494077.305467936, 4667780.84828419)
"767",9718,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-25,"50",40,"4","4 - seriously damaged","Looting",0,NA,494281.29155254,4668427.79408597,c(494281.29155254, 4668427.79408597)
"768",8560,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-25,"30",NA,"1.6","1 - pristine","Agriculture",0,NA,494394.795624421,4667896.7716263,c(494394.795624421, 4667896.7716263)
"769",9719,"Survey","Burial Mound","Pasture","Pasture",2018-09-25,"35",25,"1","4 - seriously damaged","Looting",0,NA,494179.227776881,4668052.01818784,c(494179.227776881, 4668052.01818784)
"770",9720,"Survey","Burial Mound","Pasture","Pasture",2018-09-25,"30",25,"1.5","2 - minor damage","Looting",0,NA,494101.21977525,4668097.26088742,c(494101.21977525, 4668097.26088742)
"771",9721,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",2018-09-26,"0",NA,"0","5 - extinct or near extinct","Other",0,NA,482862.999786165,4657350.64278699,c(482862.999786165, 4657350.64278699)
"772",8709,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-26,"100",NA,"2.2","5 - extinct or near extinct","Other",0,NA,484749.873898617,4657674.14656033,c(484749.873898617, 4657674.14656033)
"773",9722,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",2018-09-26,"0",NA,"0","5 - extinct or near extinct","Looting",0,NA,485999.247243121,4659582.88127182,c(485999.247243121, 4659582.88127182)
"774",9723,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-26,"20",NA,"1","3 - damaged","Looting",0,NA,482830.251343965,4662680.63217648,c(482830.251343965, 4662680.63217648)
"775",8712,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-26,"8",NA,"0.8","1 - pristine","Post-depositional",0,NA,488102.194241818,4656213.7233259,c(488102.194241818, 4656213.7233259)
"776",9724,"Legacy verification","Burial Mound","Scrub","Pasture",2018-09-26,"35",NA,"4","4 - seriously damaged","Looting",0,NA,479514.509022353,4662412.82477486,c(479514.509022353, 4662412.82477486)
"777",9725,"Survey","Burial Mound","Scrub","Scrub",2018-09-26,"35",NA,"3","4 - seriously damaged","Looting",0,NA,479554.689675552,4662389.71360695,c(479554.689675552, 4662389.71360695)
"778",9726,"Survey","Burial Mound","Scrub","Scrub",2018-09-26,"20",15,"1","4 - seriously damaged","Looting",0,NA,479583.522056589,4662394.84427492,c(479583.522056589, 4662394.84427492)
"779",9727,"Legacy verification","Burial Mound","Scrub","Scrub",2018-09-26,"15",10,"0.5","4 - seriously damaged","Looting",0,NA,493031.19701022,4660476.94995868,c(493031.19701022, 4660476.94995868)
"780",9728,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-27,"80",20,"1.5","4 - seriously damaged","Excavation",0,NA,493995.248147774,4665555.95504674,c(493995.248147774, 4665555.95504674)
"781",9729,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-27,"45",40,"2","2 - minor damage","Looting",0,NA,492221.809263024,4664575.57080989,c(492221.809263024, 4664575.57080989)
"782",9730,"Legacy verification","Extinct Burial Mound","Scrub","Scrub",2018-09-27,"0",NA,"0","5 - extinct or near extinct","Construction",0,NA,492793.788324053,4664097.87230345,c(492793.788324053, 4664097.87230345)
"783",9731,"Legacy verification","Burial Mound","Forest","Forest",2018-09-27,"15",15,"1","3 - damaged","Other",0,NA,492554.896070304,4665209.03125936,c(492554.896070304, 4665209.03125936)
"784",9732,"Legacy verification","Burial Mound","Scrub","Annual agriculture",2018-09-27,"32",30,"4","4 - seriously damaged","Looting",0,NA,488592.672382008,4667422.67937785,c(488592.672382008, 4667422.67937785)
"785",9733,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-27,"17",NA,"0.5","3 - damaged","Looting",0,NA,488119.435649195,4668151.97844342,c(488119.435649195, 4668151.97844342)
"786",8713,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-28,"25",15,"2.5","3 - damaged","Agriculture",0,NA,465794.957955534,4664619.13543433,c(465794.957955534, 4664619.13543433)
"787",8714,"Legacy verification","Burial Mound","Scrub","Pasture",2018-09-28,"18",NA,"1.7","2 - minor damage","Other",0,NA,465316.691735532,4664462.38589233,c(465316.691735532, 4664462.38589233)
"788",8715,"Survey","Burial Mound","Pasture","Pasture",2018-09-28,"16",NA,"1.2","4 - seriously damaged","Other",0,NA,465186.288204635,4664617.10476326,c(465186.288204635, 4664617.10476326)
"789",8716,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-28,"25",NA,"3","3 - damaged","Looting",0,NA,465224.065243508,4664655.13770251,c(465224.065243508, 4664655.13770251)
"790",9734,"Legacy verification","Burial Mound","Pasture","Scrub",2018-09-28,"10",10,"1","4 - seriously damaged","Looting",0,NA,494419.510293872,4673999.12667795,c(494419.510293872, 4673999.12667795)
"791",8717,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-28,"70",NA,"2.5","1 - pristine","Post-depositional",0,NA,464878.136411141,4664633.31679453,c(464878.136411141, 4664633.31679453)
"792",8718,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-28,"12",NA,"1.2","5 - extinct or near extinct","Looting",0,NA,464667.307001098,4664629.91209018,c(464667.307001098, 4664629.91209018)
"793",8719,"Survey","Burial Mound","Pasture","Pasture",2018-09-28,"8",NA,"1","2 - minor damage","Anthropogenic",0,NA,464617.820761674,4664628.02700816,c(464617.820761674, 4664628.02700816)
"794",9735,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-28,"50",NA,"1","4 - seriously damaged","Construction",0,NA,476991.725283216,4668297.1342133,c(476991.725283216, 4668297.1342133)
"795",8720,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-28,"30",NA,"8","2 - minor damage","Construction",0,NA,463801.653977957,4664358.88808001,c(463801.653977957, 4664358.88808001)
"796",9736,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-28,"30",NA,"1","4 - seriously damaged","Looting",0,NA,477269.167124174,4668574.92361549,c(477269.167124174, 4668574.92361549)
"797",8721,"Survey","Extinct Burial Mound","Pasture","Scrub",2018-09-28,"35",NA,"2.5","4 - seriously damaged","Construction",0,NA,463853.696759758,4664353.91908004,c(463853.696759758, 4664353.91908004)
"798",8722,"Survey","Extinct Burial Mound","Pasture","Pasture",2018-09-28,"11",NA,"1","3 - damaged","Construction",0,NA,463877.132226862,4664334.67451147,c(463877.132226862, 4664334.67451147)
"799",9737,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-28,"40",NA,"1","4 - seriously damaged","Anthropogenic",0,NA,479779.409381447,4669464.72359148,c(479779.409381447, 4669464.72359148)
"800",8723,"Legacy verification","Burial Mound","Pasture","Pasture",2018-09-28,"35",NA,"3.5","3 - damaged","Looting",0,NA,463778.399060412,4664600.25460491,c(463778.399060412, 4664600.25460491)
"801",8724,"Legacy verification","Extinct Burial Mound","Pasture","Pasture",2018-09-28,"0",NA,"0","5 - extinct or near extinct","No observation",0,NA,463581.006434782,4664758.5243749,c(463581.006434782, 4664758.5243749)
"802",8727,"Legacy verification","Burial Mound","Pasture","Other",2018-09-28,"16",NA,"2.2","4 - seriously damaged","Looting",0,NA,464221.980577041,4664815.86325528,c(464221.980577041, 4664815.86325528)
"803",8728,"Survey","Burial Mound","Pasture","Other",2018-09-28,"18",NA,"1.8","2 - minor damage","Looting",0,NA,464253.938341787,4664829.02215357,c(464253.938341787, 4664829.02215357)
"804",8729,"Legacy verification","Burial Mound","Annual agriculture","Annual agriculture",2018-09-28,"30",NA,"2.4","2 - minor damage","Agriculture",0,NA,464557.243102935,4664981.77066669,c(464557.243102935, 4664981.77066669)
"805",8730,"Legacy verification","Burial Mound","Annual agriculture","Pasture",2018-09-28,"25",NA,"3","2 - minor damage","Other",0,NA,467846.776636543,4665549.72823294,c(467846.776636543, 4665549.72823294)
"806",8731,"Legacy verification","Burial Mound","Annual agriculture","Scrub",2018-09-28,"30",NA,"3.5","3 - damaged","Looting",0,NA,469312.992681022,4665393.33146487,c(469312.992681022, 4665393.33146487)
