TRAP,Area,Source,Type,TypeCertainty,LanduseAround,LanduseOnTop,Date,DiameterMax_m,HeightMax_m,Condition,PrincipalSourceOfImpact,TopoID,TopoNote,AllNotes,DistTown_m,DistTownBoundary_m,AsterElev_m,AsterSlope_degrees,AsterAspect,AsterTRI,AsterTPI,AsterRoughness,Prominence250m_percent,DistBG_m,AKB,AKBNotes,SpatialDuplicate,PairedID,Upto2010,Post2010,Easting,Northing
9179,Bezmer,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-04,50,5,2,Looting,200179,NA,"soil partly removed from the Western part, bioturbation; Bara:taken by excavator",276.41799576160696,276.41799576160696,200.99757385253906,3.179296403858275,154.93092713672758,1.3214187622070313,0.81134796142578125,4.547271728515625,64.98,59297.967301485725,2700140,NA,Unique,NA,Yes,Yes,4704611.0462,452505.4395000003
9181,Yambol,Legacy verification,Burial Mound,Certain,Pasture,Scrub,2010-11-04,60,4,2,Anthropogenic,200181,NA,"upper part leveled, lot of nut trees growing on the mound; Bara:upper part levelled",142.69967249899744,142.69967249899744,156.62017822265625,2.890061596045036,144.85331088035198,1.5138931274414063,1.4888572692871094,4.1857452392578125,75,58470.39544298012,10007988,Geophysical research in 2023,Unique,NA,Yes,Yes,4704824.5349,456789.87229999993
9178,Bezmer,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-04,50,0.4,5,Agriculture,200183,NA,totally ploughed,2387.971297137834,2387.971297137834,160.88096618652344,3.4047155570158356,58.63562880533696,1.4640121459960938,-0.8200874328613281,4.167938232421875,29.14,56012.905207886,2700142,NA,Unique,NA,Yes,Yes,4701374.2753,453138.46389999986
9356,Roza,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-12,20,0.5,4,Agriculture,200192,NA,0; Bara:geodetic point on top,868.6576335813679,868.6576335813679,164.7334747314453,3.028315178055534,179.47472468322022,2.3291358947753906,2.2955894470214844,4.4758148193359375,17.92,47794.29342830075,10001229,NA,Unique,NA,Yes,Yes,4692564.774700001,452624.6710999999
9301,Zimnitsa,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,25,0.5,5,Agriculture,200219,NA,NA,2370.5312117560247,2370.5312117560247,164.93365478515625,2.965524998328471,133.7864605274224,1.248626708984375,-0.63257598876953125,4.0099639892578125,39.42,63887.4853582568,10001251,NA,Unique,NA,Yes,Yes,4711422.559599999,465672.2653999999
8345,Mogila,Legacy verification,Extinct Burial Mound,Certain,Other,Other,2017-09-13,0,0,5,Excavation,200225,NA,"explain in notes,explain in notes",1979.1790768443298,1979.1790768443298,183.6980438232422,5.32940086837392,303.05932063058395,2.1635189056396484,1.1299800872802734,7.1298675537109375,55.8,59484.432123156585,2700222,Excavated by Ilia EBA,Unique,NA,Yes,Yes,4706955.8107181825,464735.88496381487
9222,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-04,20,2,3,Looting,200226,NA,excavated 2018,2238.011684587416,2238.011684587416,169.1728057861328,1.2436674795775315,231.00456097900187,1.014841079711914,-1.014841079711914,2.1847076416015625,60.93,59469.78424580171,2700226,second TRAP number 8349,Unique,NA,Yes,Yes,4706913.701400001,464359.28029999975
9225,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-04,15,1,2,None,200227,NA,NA,2220.1559494236917,2220.1559494236917,169.93531799316406,5.455174426232579,347.7291806454149,2.236980438232422,1.1051368713378906,6.474334716796875,95.68,59520.65917974901,10007352,second TRAP number 8347,Unique,NA,Yes,Yes,4706967.8992,464401.2962999996
9226,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-04,20,1.5,3,Looting,200228,NA,NA,2148.9661994438497,2148.9661994438497,172.56686401367188,3.3799499470664127,245.98673752911856,2.2103729248046875,1.8051109313964844,5.17388916015625,94.6,59497.75321237709,10007350,second TRAP number 8350,Duplicate,8350,No,Yes,4706931.784499999,464229.97420000006
9220,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-04,30,3,1,Construction,200230,NA,NA,1297.5887811445177,1297.5887811445177,190.9781036376953,3.0605277301326113,126.9084996486152,2.175313949584961,1.9802112579345703,4.7796478271484375,80.94,58884.20866969494,2700221,second TRAP number 8357,Duplicate,8357,No,Yes,4706384.6865,465196.27610000037
9259,Yambol,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-07,30,2,5,Construction (military activity),200233,NA,"RT S side. S side also military structure, tank hide out, soil taken from mound?",1113.562181702251,1113.562181702251,170.99139404296875,6.7620162900458025,236.08895885628056,2.793598175048828,1.1127700805664063,9.574554443359375,94.58,59024.48577688949,10008487,NA,Unique,NA,Yes,Yes,4706178.779999999,461506.6973000001
9258,Yambol,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-07,20,2.5,5,Agriculture,200234,NA,"Over ploughed, road crossing",1258.2657980837837,1258.2657980837837,151.36985778808594,2.6332681641504725,295.7602966975457,0.8269004821777344,-0.087009429931640625,3.355133056640625,93.86,58661.9276376608,2700067,second TRAP number 8352,Duplicate,8352,No,Yes,4705892.378699999,462161.0840999996
9257,Yambol,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2010-11-07,30,2.5,3,Looting,200236,NA,NA,1209.331910096591,1209.331910096591,152.43287658691406,2.028491594674844,3.0231372269866865,0.8812446594238281,-0.023273468017578125,3.539031982421875,88.17,58600.29343976411,2700066,second TRAP number 8353,Duplicate,8353,No,Yes,4705829.417199999,462153.1007000003
9215,Mogila,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-04,25,1,5,Agriculture,200237,NA,ploughed over,581.9726652448082,581.9726652448082,177.23849487304688,5.609138486205284,105.29023013065466,1.8612079620361328,-0.2100963592529297,6.571319580078125,87.14,58730.47452813931,2700230,NA,Unique,NA,Yes,Yes,4706327.914899999,467430.9084999999
9190,Mogila,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,35,1.5,5,Looting,200238,NA,bioturbation,1471.7928741454703,1471.7928741454703,199.28465270996094,2.657950822732298,11.60469750364418,1.3130855560302734,-0.4293041229248047,3.7146148681640625,54.64,57607.03757141867,2700232,NA,Unique,NA,Yes,Yes,4705830.001599999,468710.43759999983
9191,Mogila,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,40,2,5,Agriculture,200239,NA,road goes through the middle of the mound,1595.6430897923506,1595.6430897923506,186.1907196044922,2.1281012322064203,216.89024633788807,0.9609947204589844,-0.41204071044921875,3.4858245849609375,33.93,57945.031603553645,2700231,NA,Unique,NA,Yes,Yes,4706257.464500001,468729.8019000003
9192,Charda,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,40,1,5,Agriculture,200240,NA,ploughed over,1710.090645392086,1710.090645392086,171.5040283203125,3.883842537073301,315.97441524110985,1.4742813110351563,-0.016330718994140625,4.353485107421875,30,58209.0075763673,10001467,NA,Unique,NA,Yes,Yes,4706566.4278,468710.7137000002
9216,Mogila,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2010-11-04,49,5,2,Looting,200241,NA,NA,959.396001685238,959.396001685238,165.2559051513672,2.8383525466375343,165.7584899306169,1.2780284881591797,-0.6033000946044922,4.081329345703125,4.64,59302.75759180624,2700216,second TRAP number 8434,Duplicate,8434,No,Yes,4706894.820699999,467217.75
9193,Dzhinot,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-05,45,2.5,1,Construction,200242,NA,0; Bara:ploughed over,135.43817715143604,135.43817715143604,184.0665283203125,3.571583821246501,301.53629706702947,1.370096206665039,1.1279888153076172,5.544097900390625,12.9,56957.42728467762,10001210,NA,Unique,NA,Yes,Yes,4706745.961999999,471224.6815999998
9218,Mogila,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-04,50,8,3,Looting,200243,NA,"large biotorbations (supposedly badgers). At least one cremation burial destroyed by animals. Dense scatters of pottery, daub, charred bones. Size of daub bricks: 7x11x16 cm. Three samples taken: from western, eastern and northern hole.",2632.4709110669446,2632.4709110669446,129.22486877441406,1.5780722288375528,61.38752021086977,1.5337638854980469,1.5058326721191406,2.6045761108398438,84.95,60956.830051387435,NA,NA,Unique,NA,Yes,Yes,4708494.357999999,465794.6886
9199,Charda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,40,1.5,5,Agriculture,200244,NA,NA,1245.6582093683396,1245.6582093683396,144.73748779296875,0.8516214514952369,283.4866667352015,1.9030094146728516,1.9030094146728516,3.6632080078125,20.71,60368.34031696185,10001252,NA,Unique,NA,Yes,Yes,4708678.602499999,467968.8236999996
9195,Charda,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,40,1.5,2,Agriculture,200245,NA,road on top in GEPro,966.5851494746488,966.5851494746488,170.45448303222656,6.080720723318204,299.4061926536357,2.377206802368164,-0.4732799530029297,6.623565673828125,82.25,59756.197913063515,2700271,NA,Unique,NA,Yes,Yes,4709313.179300001,470044.5437000003
9196,Charda,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-05,35,4,5,Looting,200246,NA,huge trench going through the mound,681.4992597027972,681.4992597027972,170.88111877441406,4.6671481694668255,301.57048721056617,1.6314239501953125,-0.8023643493652344,4.958404541015625,38.93,60325.6657835081,2700269,NA,Unique,NA,Yes,Yes,4709966.995200001,470013.80260000005
9300,Zimnitsa,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,40,0.4,5,Agriculture,200247,NA,"ploughed over, mediaval scatter around",1016.6779289774182,1016.6779289774182,133.09942626953125,1.1255976151575446,245.95684423395218,0.9701080322265625,-0.04125213623046875,3.27166748046875,98.21,62398.55157167437,10001250,NA,Unique,NA,Yes,Yes,4711592.8992,468705.61840000004
9197,Zimnitsa,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,25,0.8,5,Agriculture,200248,NA,NA,883.8808672710077,883.8808672710077,133.20187377929688,1.0728526219064551,164.95854393659488,0.9476413726806641,-0.8983669281005859,2.012451171875,3.94,62431.36032912635,10001248,NA,Unique,NA,Yes,Yes,4711312.8325,468206.12200000044
9198,Zimnitsa,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-05,20,1,3,Looting,200249,NA,"crossed by road, ditch in the South",885.1153567975947,885.1153567975947,133.2401885986328,4.667285873791843,186.43079452915984,2.3347434997558594,-2.0581436157226563,6.6606903076171875,98.19,62432.81109694557,10001249,NA,Unique,NA,Yes,Yes,4711263.1324000005,468126.53330000024
9276,Straldzha,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-07,25,0.7,5,Agriculture,200291,NA,"TopoID verified to be 200291 in GEarth(AS 2020) after it was wrongly labeled 200297, probably conflation of US 1 and Eu 7 ? Beware; Bara:ploughed over",2010.9618740851167,2010.9618740851167,142.07423400878906,2.131210570029455,154.06612213198346,1.551706314086914,-1.2427616119384766,4.0720672607421875,79.2,60624.761978321534,10001255,NA,Unique,NA,Yes,Yes,4712100.031400001,473069.41050000023
9274,Straldzha,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2010-11-07,45,5,1,None,200292,Mondadžiskata mogila,NA,1847.73916195404,1847.73916195404,139.02049255371094,6.358241035812128,50.26402771329013,2.198732376098633,-0.03809547424316406,7.307525634765625,23.13,60488.65114884259,10001253,NA,Unique,NA,Yes,Yes,4712041.0437,473246.03809999954
9279,Vodenichane,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-07,40,2,5,Agriculture,200296,NA,Over ploughed; Bara:ploughed over,832.0194205570785,832.0194205570785,138.72044372558594,3.2494565874941275,295.23602079448096,2.676828384399414,2.664926528930664,6.1632232666015625,15.77,59341.40503219463,10001245,NA,Unique,NA,Yes,Yes,4710929.145,473602.8206000002
9280,Vodenichane,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-07,30,5,2,None,200298,NA,NA,955.4276269552108,955.4276269552108,130.3807373046875,5.163985108788667,340.7638531457119,2.079805374145508,-0.6942462921142578,6.2420501708984375,67.5,58753.7451658647,10001246,NA,Unique,NA,Yes,Yes,4710057.8629,473243.1639999999
9281,Vodenichane,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-07,40,4,2,Looting,200299,NA,Old RT probably backfilled,938.4643467342138,938.4643467342138,134.70240783691406,0.21654670748840008,54.571437395990074,0.7664604187011719,0.51735687255859375,2.7353973388671875,45.16,58686.22318729535,10001247,NA,Unique,NA,Yes,Yes,4709991.498500001,473262.91449999996
9273,Vodenichane,Legacy verification,Burial Mound,Certain,Annual agriculture,Scrub,2010-11-07,25,2.5,3,Looting,200300,NA,NA,700.5200471076998,700.5200471076998,146.21693420410156,6.7040988468635785,212.263702171911,3.0865116119384766,1.8348407745361328,9.2296295166015625,75.54,57167.73026239466,10001244,NA,Unique,NA,Yes,Yes,4709438.1522,475421.77880000044
9261,Vodenichane,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2010-11-07,35,3,4,Looting,200301,NA,RT recentley backfilled,937.5897590792285,937.5897590792285,145.9045867919922,12.61785363559705,274.3245666012603,4.821439743041992,-3.532716751098633,13.3636474609375,74.82,56927.19568283997,10001233,NA,Unique,NA,Yes,Yes,4708820.5592,474778.7204
9264,Vodenichane,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2010-11-07,30,2.5,3,Looting,200302,NA,"near TOPO 200302,offset to NW",962.7739115931184,962.7739115931184,153.46548461914063,5.467067978090641,328.1200165780802,2.6107559204101563,1.4978408813476563,9.914520263671875,64,56841.28838798193,10001236,NA,Unique,NA,Yes,Yes,4708850.6315,475014.0497000003
9265,Vodenichane,Legacy verification,Burial Mound,Certain,Annual agriculture,Pasture,2010-11-07,30,2.5,2,Looting,200303,NA,NA,1062.851300813912,1062.851300813912,147.9949951171875,6.2602580766470775,282.6152173694277,4.632406234741211,-4.613119125366211,9.982330322265625,31.9,56740.79084612662,10001237,NA,Unique,NA,Yes,Yes,4708760.2831999995,475058.2505000001
9271,Vodenichane,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-07,20,1,5,Agriculture,200304,NA,"Over ploughed at some point, spatial error: ca 80m West of TOPOgraphic symbol no.200304; Bara:ploughed over at some point",1081.5061538645393,1081.5061538645393,157.27622985839844,2.4106885294344957,90.60716815390157,1.2458438873291016,0.9263591766357422,3.664215087890625,86.02,56716.748324649816,10001242,NA,Unique,NA,Yes,Yes,4708853.7906,475282.78259999957
9272,Vodenichane,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2010-11-07,40,2.5,4,Looting,200305,NA,"N side large trench, parte of a ditch runing over the mound in NE-SE direction",1430.1647832525273,1430.1647832525273,159.24978637695313,2.622411420231735,83.07887589942591,1.0022869110107422,-0.7339382171630859,2.9588470458984375,74.01,56363.8397533213,10001243,NA,Unique,NA,Yes,Yes,4708495.6173,475361.6476999996
9048,Meden kladenets,Legacy verification,Extinct Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-10-24,25,0.8,5,Agriculture,200310,NA,destroyed by ploughing; Bara:entirely ploughed over,419.96510583085467,419.96510583085467,210.98123168945313,3.0333785389130448,163.45168086089453,1.3239879608154297,-0.3789806365966797,4.6518402099609375,67.63,46590.87372210307,10001367,NA,Unique,NA,Yes,Yes,4686223.9189,442788.99179999996
9050,Meden kladenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-10-24,40,1.5,5,Agriculture,200311,NA,destroyed by ploughing; Bara:entirely ploughed over,558.1593349456957,558.1593349456957,202.93284606933594,2.746596639333143,48.041998739178375,0.9894504547119141,-0.7435359954833984,2.918304443359375,93.53,46341.662260222205,10001369,NA,Unique,NA,Yes,Yes,4685801.2093,442611.24430000037
9049,Meden kladenets,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-10-24,50,3,5,Agriculture,200312,NA,destroyed by ploughing; Bara:entirely ploughed over,482.98610651854773,482.98610651854773,204.884765625,2.731406475264692,159.09071615099322,1.1697673797607422,0.16703224182128906,3.3689117431640625,63.44,46472.935954077875,10001368,NA,Unique,NA,Yes,Yes,4685995.8147,442663.0219999999
9338,Savino,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2017-09-18,50,1.2,4,Agriculture,200313,NA,NA,2734.1181647187755,2734.1181647187755,170.38006591796875,5.1183615003471274,263.2361698950132,1.6576480865478516,-0.4168682098388672,6.05352783203125,11.11,47541.85189540392,10001344,NA,Unique,NA,Yes,Yes,4684384.113399999,438729.6171000004
9337,Skalitsa,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-11,40,0.5,5,Agriculture,200314,NA,NA,1735.4725757095014,1735.4725757095014,162.6742401123047,9.588388958543984,139.87563014425416,3.591115951538086,-0.7380886077880859,11.746810913085938,9.29,45237.40101211162,10001232,NA,Unique,NA,Yes,Yes,4681831.5141,439275.5410000002
9071,Skalitsa,Legacy verification,Burial Mound,Certain,Pasture,Pasture,2017-09-18,50,1.5,4,Construction,200315,NA,"grassland,grassland",549.208449564442,549.208449564442,159.8358154296875,0.6506359572325314,9.79862293473222,2.1193294525146484,2.114683151245117,3.6138763427734375,85.25,45341.883719187375,10001230,NA,Unique,NA,Yes,Yes,4680948.600400001,438130.06120000035
9070,Skalitsa,Legacy verification,Burial Mound,Certain,Scrub,Forest,2010-10-26,30,NA,5,Bioturbation,200316,NA,"on the top of the hill, length and width filled from 2001 sat img where outlines visible; Bara:some big trees all around",1921.55633260852,1921.55633260852,244.86378479003906,2.2948389249004513,183.54263984828512,1.0782203674316406,-0.14319229125976563,3.7683563232421875,82.08,40738.41370547694,10010043,NA,Unique,NA,Yes,Yes,4677155.1918,440813.5303999996
9334,General Toshevo,Legacy verification,Burial Mound,Certain,Annual agriculture,Annual agriculture,2010-11-11,40,1.9,4,Agriculture,200317,also TRAP ID 7026,"pottery scatter around, duplicate TRAP codes; Bara:pottery scatter situated 200 meters E of the mound",1650.9371304680847,1650.9371304680847,228.96812438964844,3.050819215454818,112.58538300387919,1.1366729736328125,0.48909759521484375,2.8359527587890625,78.14,39293.65180003317,10001302,NA,Unique,NA,Yes,Yes,4677041.704399999,442827.3810999999
