TRAP,Source,Type,LU_Around,LU_Top,Date,DiameterMax,DiameterMin,HeightMax,Condition,PrincipalSourceOfImpact
8648,Legacy verification,Uncertain Feature?,Forest,Forest,2022-09-22,40,,5,4 - seriously damaged (We do not know if this is looting due to the uncertainty of the type of feature)?,Other
8779,Survey,Other,Annual agriculture,Annual agriculture,2022-09-22,0,,0,0 - No observation,Post-depositional
8780,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-22,25,,5,1 - pristine,Looting
9874,Legacy verification,Burial Mound,Pasture,Forest,2022-09-22,25,,3.5,2 - minor damage,Looting
8781,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-22,20,,2,2 - minor damage,Agriculture
8782,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-22,13,,1.6,1 - pristine,Agriculture
9875,Legacy verification,Burial Mound,Forest,Forest,2022-09-22,15,,1.8,2 - minor damage,Other
9876,Legacy verification,Burial Mound,Forest,Forest,2022-09-22,20,,1.8,1 - pristine,No observation
8783,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-22,20,,0.5,4 - seriously damaged,Agriculture
9877,Legacy verification,Burial Mound,Forest,Forest,2022-09-22,35,,4.5,3 - damaged,Looting
8784,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-22,25,,1,5 - extinct or near extinct,Agriculture
9878,Legacy verification,Burial Mound,Annual agriculture,Forest,2022-09-22,16,,0.4,4 - seriously damaged,Agriculture
8785,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,40,,1.4,3 - damaged,Agriculture
8786,Legacy verification,Burial Mound,Perennial agriculture,Pasture,2022-09-23,32,,3,2 - minor damage,Animal activity
9879,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-23,16,,0.4,4 - seriously damaged,Agriculture
8787,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,28,,0.5,5 - extinct or near extinct,Anthropogenic
9880,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-23,16,,0.5,4 - seriously damaged,Agriculture
8788,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,28,,0.4,5 - extinct or near extinct,Agriculture
8789,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,30,,1.1,4 - seriously damaged,Agriculture
9881,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-23,300 (Surface scatter extends along the bank of Kavak Dere River for an uncertain length and extends approx 100m uphill from the bank at minimum. The scatter is on both sides of the bank.)??,,0,3 - damaged,Agriculture
8790,Survey,Uncertain Feature,Annual agriculture,Annual agriculture,2022-09-23,12,,0.2,5 - extinct or near extinct,Agriculture
8791,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,24,,0.7,4 - seriously damaged,Agriculture
8792,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,25,,0.8,4 - seriously damaged,Agriculture
8793,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,35,,1.4,3 - damaged,Agriculture
9882,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,35,,2,4 - seriously damaged,Agriculture
8794,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,25,,1.1,3 - damaged,Agriculture
9883,Legacy verification,Extinct Burial Mound?,Annual agriculture,Annual agriculture,2022-09-23,20,,0.15,5 - extinct or near extinct,Agriculture
8795,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-23,20,,2.2,4 - seriously damaged,Excavation
9884,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,22,,0.5,3 - damaged,Agriculture
9885,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,20,,0.2,5 - extinct or near extinct,Agriculture
9886,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,40,,2,3 - damaged,Agriculture
9887,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-23,15,,0.1,5 - extinct or near extinct,Agriculture
8796,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-26,15,,3.5,3 - damaged,Other (military trenches)
8649,Survey,Burial Mound,Pasture,Pasture,2022-09-26,40,,2.5,3 - damaged,Looting
8650,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-26,35,,4.5,3 - damaged,Looting
8651,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-26,20,,2.5,2 - minor damage,Road cut
8797,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-26,18,,1.7,1 - pristine,Agriculture (ploughing on the east side)
8652,Legacy verification,Uncertain Feature,Annual agriculture,Scrub,2022-09-26,95,,3.5,0 - No observation,Erosion (could be military activity )
8798,Legacy verification,Extinct Burial Mound,Annual agriculture,Scrub,2022-09-26,40,,1.5,5 - extinct or near extinct,Other (bunker and trenches)
8799,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-26,45,,1.5,0 - No observation (indeterminable due to scrub. possibly prestine)??,Post-depositional (vegetation )
8653,Legacy verification,Burial Mound,Forest,Forest,2022-09-26,25,,1,1 - pristine,Erosion
9950,Survey,Extinct Burial Mound?,Annual agriculture,Annual agriculture,2022-09-27,24,,0.3,5 - extinct or near extinct,Agriculture
9888,Survey,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,24,,1,3 - damaged,Agriculture
9951,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,24,,0.8,4 - seriously damaged,Agriculture
9889,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-27,40,,4,2 - minor damage,Looting
9952,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-27,36,,2.2,2 - minor damage,Animal activity
9953,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,25,,2,3 - damaged,Agriculture
8654,Legacy verification,Extinct Burial Mound,Annual agriculture,Pasture,2022-09-27,10,,0,5 - extinct or near extinct,Agriculture
9890,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,16,,1,4 - seriously damaged,Agriculture
9891,Survey,Burial Mound,Annual agriculture,Scrub,2022-09-27,34,,3,3 - damaged,Looting
9954,Survey,Uncertain Mound,Annual agriculture,Annual agriculture,2022-09-27,18,,0.9,4 - seriously damaged,Agriculture
9892,Survey,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,46,,0.5,5 - extinct or near extinct,Agriculture
9955,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-27,60,,1.5,4 - seriously damaged,Excavation?
9893,Survey,Burial Mound,Annual agriculture,Scrub,2022-09-27,39,,2.5,2 - minor damage,Agriculture
8655,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-27,22,,2,3 - damaged,Agriculture
9894,Survey,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,27,,1.8,4 - seriously damaged,Agriculture
9895,Survey,Other,Annual agriculture,Scrub,2022-09-27,0,,3,2 - minor damage,Post-depositional
8656,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,30,,1.5,4 - seriously damaged,Agriculture
9956,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,25,,1,4 - seriously damaged,Agriculture
9896,Survey,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,22,,1,3 - damaged,Agriculture
8657,Legacy verification,Uncertain Feature,Pasture,Pasture,2022-09-27,0,,0,5 - extinct or near extinct,Construction
9897,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,24,,1.8,3 - damaged,Agriculture
9957,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-27,22,,2.5,1 - pristine,Animal activity
8658,Legacy verification,Burial Mound,Pasture,Forest,2022-09-27,31,,1.8,4 - seriously damaged,Urban development
8659,Legacy verification,Burial Mound,Forest,Scrub,2022-09-27,30,,3,4 - seriously damaged,Looting
9898,Survey,Uncertain Mound,Annual agriculture,Scrub,2022-09-27,16,,0.5,4 - seriously damaged,Agriculture
9958,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-27,22,,2.7,3 - damaged,Looting
8660,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,30,,1.5,4 - seriously damaged,Agriculture
9899,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-27,17,,1.8,2 - minor damage,Animal activity
8661,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,20,,0.5,4 - seriously damaged,Agriculture
8662,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,22,,1.6,4 - seriously damaged,Agriculture
9959,Legacy verification,Extinct Burial Mound,Annual agriculture,Scrub,2022-09-27,100,,1.5,5 - extinct or near extinct,Agriculture
8663,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-27,35,,4,2 - minor damage,Looting
9960,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,24,,1.8,3 - damaged,Agriculture
9961,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,24,,1.4,3 - damaged,Agriculture
9962,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-27,24,,3.2,3 - damaged,Looting
8664,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,0,,0,5 - extinct or near extinct,Agriculture
9900,Legacy verification,Burial Mound,Perennial agriculture,Pasture,2022-09-27,26,,1.7,2 - minor damage,Agriculture
8665,Legacy verification,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-27,200,,0,3 - damaged,Agriculture
9963,Survey,Burial Mound,Scrub,Pasture,2022-09-27,16,,2.1,4 - seriously damaged,Looting
8666,Legacy verification,Other,Annual agriculture,Scrub,2022-09-27,30,,3,3 - damaged,Construction
9964,Legacy verification,Burial Mound,Pasture,Scrub,2022-09-27,20,,4,3 - damaged,Looting
9901,Legacy verification,Burial Mound,Perennial agriculture,Annual agriculture,2022-09-27,25,,1,4 - seriously damaged,Agriculture
8667,Legacy verification,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-27,150,,0,3 - damaged,Agriculture
9902,Legacy verification,Uncertain Feature,Annual agriculture,Scrub,2022-09-27,0,,0,0 - No observation,No observation
9965,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,24,,1,3 - damaged,Agriculture
9966,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,32,,1.4,3 - damaged,Agriculture
8668,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,40,,2,4 - seriously damaged,Agriculture
9967,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-27,30,,1.7,2 - minor damage,Agriculture
8669,Legacy verification,Burial Mound,Annual agriculture,Scrub,2022-09-28,45,,4,2 - minor damage,Animal activity
9903,Legacy verification,Extinct Burial Mound,Annual agriculture,Pasture,2022-09-28,0,,0,5 - extinct or near extinct,Agriculture
8670,Legacy verification,Other,Scrub,Pasture,2022-09-28,25,,2,0 - No observation,Construction
9904,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-28,29,,1,5 - extinct or near extinct,Looting (As well as agriculture.)
9905,Survey,Uncertain Mound,Pasture,Pasture,2022-09-28,12,,1.7,2 - minor damage,Post-depositional
8671,Legacy verification,Other,Forest,Forest,2022-09-28,0,,0,0 - No observation,No observation
9906,Survey,Uncertain Mound,Pasture,Pasture,2022-09-28,10,,1,2 - minor damage,Post-depositional
9907,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-28,12,,1.6,2 - minor damage,Excavation (military trench )
9908,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-28,22,,1,3 - damaged,Agriculture
8672,Legacy verification,Burial Mound,Forest,Forest,2022-09-28,42,,9,4 - seriously damaged,Looting
9909,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-28,30,,2,4 - seriously damaged,Looting (And agricultural activity)
9910,Legacy verification,Uncertain Mound,Annual agriculture,Annual agriculture,2022-09-28,6,,0.3,5 - extinct or near extinct,Agriculture
9911,Legacy verification,Uncertain Mound,Forest,Forest,2022-09-28,0,,0.3,4 - seriously damaged,Looting
9912,Legacy verification,Burial Mound,Forest,Annual agriculture,2022-09-28,28,,1,4 - seriously damaged,Looting
9913,Legacy verification,Extinct Burial Mound,Forest,Pasture,2022-09-28,0,,0,5 - extinct or near extinct,Agriculture
9914,Legacy verification,Tell,Perennial agriculture,Forest,2022-09-28,100,,10,1 - pristine,Looting
9968,Legacy verification,Extinct Burial Mound,Perennial agriculture,Perennial agriculture,2022-09-29,100,,0.5,5 - extinct or near extinct,Agriculture
8673,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-29,35,,4,4 - seriously damaged,Looting
8674,Legacy verification,Burial Mound,Perennial agriculture,Perennial agriculture,2022-09-29,34,,1.8,3 - damaged,Agriculture
9969,Legacy verification,Burial Mound,Perennial agriculture,Pasture,2022-09-29,50,,3,4 - seriously damaged,Road cut
9970,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,60,,3,3 - damaged,Agriculture
8675,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,20,,0.7,4 - seriously damaged,Agriculture
9971,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,40,,1.4,3 - damaged,Agriculture
8677,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-29,30,,2,3 - damaged,Looting
9972,Survey,Surface Scatter,Annual agriculture,Annual agriculture,2022-09-29,250,,0,0 - No observation,No observation
8678,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-29,40,,3,3 - damaged,Looting
8679,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-29,28,,1.5,4 - seriously damaged,Looting
9973,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,50,,5,3 - damaged,Agriculture
8681,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-29,37,,2,4 - seriously damaged,Looting
9974,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-29,48,,7,3 - damaged,Looting
8682,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-29,46,,5,3 - damaged,Construction
8683,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-29,49,,4,4 - seriously damaged,Looting
8684,Legacy verification,Burial Mound,Pasture,Pasture,2022-09-29,41,,3,3 - damaged,Looting
9975,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-29,27,,5,3 - damaged,Looting
9976,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-29,40,,4.5,1 - pristine,Post-depositional
8685,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,27,,1,4 - seriously damaged,Agriculture
9977,Legacy verification,Burial Mound,Scrub,Pasture,2022-09-29,32,,3.6,1 - pristine,Post-depositional
9978,Legacy verification,Burial Mound,Annual agriculture,Pasture,2022-09-29,28,,3.7,2 - minor damage,Animal activity
9979,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,40,,0.4,5 - extinct or near extinct,Agriculture
8686,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,39,,1.5,3 - damaged,Agriculture
9980,Survey,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,30,,1.1,5 - extinct or near extinct,Agriculture
8687,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,15,,0.3,5 - extinct or near extinct,Agriculture
9981,Survey,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,20,,1.1,4 - seriously damaged,Agriculture
9982,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,28,,1.3,4 - seriously damaged,Agriculture
9983,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,38,,0.9,4 - seriously damaged,Agriculture
8688,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,65,,3,4 - seriously damaged,Agriculture
8689,Legacy verification,Uncertain Feature,Perennial agriculture,Scrub,2022-09-29,57,,3,2 - minor damage,Agriculture
9984,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2022-09-29,32,,1.5,4 - seriously damaged,Agriculture
