TopoID,TopoNote,TRAP,Source,Type,LanduseAround,LanduseOnTop,Date,DiameterMax_m,HeightMax_m,Condition,PrincipalSourceOfImpact,AllNotes,DistTown_m,DistTownBoundary_m,ElevAster_m,SlopeAster_degrees,AspectAster,TRI,TPI,Roughness,Prominence_at250m,TypeCertainty,DistBG_m,AKB,AKBArea,AKBNotes,X,Y,,
NA,Mound,7018,survey,Burial Mound,Annual agriculture,Scrub,2009-11-09,12,0.7,5,Agriculture,"this could be just fieldstones, UNCERTAIN feature",1064.66189735162,1064.66189735162,178,1.31535345479194,287.409317046348,0.442110061645508,-0.186681747436523,1.490478515625,98.57,Uncertain,36437.4815799344,2790029,Robovo,NA,4684624.7038,476278.244,,
NA,Mound,7021,survey,Burial Mound,Annual agriculture,Annual agriculture,2009-11-13,25,3,3,Agriculture,"on a terrainwave on a hillside, UNCERTAIN feature",757.626306170921,757.626306170921,155.209365844727,3.9712418662813,334.99926965055,1.63212203979492,0.791755676269531,5.60284423828125,42.75,Certain,36743.5136877562,2790039,Robovo,NA,4684426.8474,473966.2826,,
NA,Mound,7022,survey,Burial Mound,Annual agriculture,Annual agriculture,2009-11-13,20,2,3,Agriculture,"on a terrainwave on a hillside, UNCERTAIN feature",1044.82933086347,1044.82933086347,160.430068969727,3.67903026812013,344.685428558196,1.5311393737793,0.259544372558594,4.24578857421875,40.65,Certain,36585.7750884577,2790045,Robovo,NA,4684213.9419,473758.7352,,
NA,Mound,8006,survey,Burial Mound,Annual agriculture,Pasture,2009-10-13,37,6,1,Post-depositional,NA,995.021125591926,995.021125591926,162.187271118164,2.53786376549863,315.149749272299,0.887771606445313,0.203067779541016,3.37077331542969,61.68,Certain,35464.1904745822,2790035,Karavelovo,NA,4683032.5042,470686.0917,,
NA,Mound,8008,survey,Burial Mound,Annual agriculture,Annual agriculture,2009-10-21,20,4,5,Agriculture,NA,2144.79442522595,2144.79442522595,180.411209106445,2.00140749279113,327.300241980684,0.812721252441406,0.399837493896484,2.83854675292969,82.01,Certain,33114.0490222599,2790037,Boyanovo,NA,4680663.2416,470953.587,,
NA,Mound,8010,survey,Burial Mound,Annual agriculture,Annual agriculture,2009-10-27,30,3,4,Agriculture,"no polygon in PDA; photo has no scale; CRM is 5 in paper forms, as 1 in spreadsheet; stone scatter on top of mound",1588.64365747716,1588.64365747716,150.796051025391,3.60363454157953,90.9896473051188,1.08991813659668,-0.264719009399414,3.03842163085938,22.02,Certain,33245.7200755285,10010159,Stroyno,NA,4680750.9798,471565.9968,,
NA,Mound,8013,survey,Burial Mound,Annual agriculture,Annual agriculture,2009-11-13,35,0.5,5,Agriculture,"heavy plowed, disturbed",1751.14075804808,1751.14075804808,184.612701416016,3.63816960092113,323.161466351922,1.34793853759766,-0.131862640380859,4.6683349609375,11.11,Certain,36137.9784830714,2790048,Slamino,NA,4683629.9132,471846.8216,,
NA,Mound,8014,survey,Burial Mound,Annual agriculture,Annual agriculture,2009-11-13,35,1,4,Agriculture,"UNCERTAIN; CRM was 3 , but there is hardly any mound visible in the photos",1801.18740160078,1801.18740160078,186.187774658203,2.26366131663011,297.412767168603,0.913515090942383,-0.295465469360352,2.8021240234375,18.48,Certain,36146.5891042008,2790049,Slamino,NA,4683634.1413,471899.6855,,
NA,Mound,8015,survey,Burial Mound,Annual agriculture,Annual agriculture,2009-11-13,40,1.1,4,Agriculture | Development,"road in the middle of mound, not diagostics pottery",1824.04183579299,1824.04183579299,187.759460449219,2.33597067224959,270.058885079394,0.865367889404297,0.589351654052734,2.51858520507813,50.18,Certain,36185.3686361828,2790050,Slamino,NA,4683670.3175,471932.0936,,
NA,DM:Agre exc mound - nothing left - had been lg mnd,8033,RS:SITE,Burial Mound,Annual agriculture,Other,2009-11-23,60,6,5,Excavation,"Looks like tell (very large) - NO Agre exc mound - nothing left - had been lg mnd. Dimensions from field, GE shows a footprint 100m across",627.45628749038,627.45628749038,198.142196655273,3.68881656103639,17.3009294916002,1.59216499328613,-0.567712783813477,6.16496276855469,29.93,Certain,32082.4315713029,10010075,Stroyno,Excavated by Daniela Agre,4679608.2666,473948.3738,,
NA,"MND: Large well-preserved mound
",8034,RS:SITE,Burial Mound,Forest,Forest,2009-11-23,60,8,2,Post-depositional,"covered by vegetation, hard to reach; large mound well-preserved",2127.55878094323,2127.55878094323,126.66081237793,2.68467381224738,108.77783173094,0.87021541595459,-0.526352882385254,2.6663818359375,3.96,Certain,33377.290468618,10009627,Karavelovo,Second TRAP number 8201,4680950.5771,467198.7896,,
NA,DM:Possible - ploughed over,8026,RS:FNEG,Extinct Burial Mound,Annual agriculture,Annual agriculture,2009-11-22,20,0.3,5,Agriculture,very very heavily plowed,1081.30592280473,1081.30592280473,147.96435546875,3.5955068613785,166.6470119666,1.49699401855469,0.227397918701172,4.00120544433594,4.29,Certain,36068.7613210601,NA,NA,NA,4683662.8215,467638.1025,,
NA,DM:Probable - ploughed over,8027,RS:FNEG,Burial Mound,Annual agriculture,Annual agriculture,2009-11-22,30,1,4,Agriculture,plowed 40cm deep,1205.19935846598,1205.19935846598,138.916793823242,2.66503583281352,252.733703389038,0.87452507019043,-0.105352401733398,3.07574462890625,74.91,Certain,35930.0105326696,10007019,Karavelovo,NA,4683520.5813,467542.2453,,
NA,"DM:cropmark, ploughed away pot.mnd",8021,RS:FNEG,Extinct Burial Mound,Annual agriculture,Annual agriculture,2009-11-22,20,0.3,5,Agriculture,Possible - completely ploughed away - only crop mark & small stones,996.091021263366,996.091021263366,148.05989074707,4.4108495265793,147.387912761134,1.73952293395996,0.0302944183349609,5.90977478027344,51.82,Certain,36083.4900637378,10007031,Karavelovo,Second TRAP number 9596,4683680.3043,467721.506,,
NA,"DM:Excavated mound w/stone-lined chamber
",8037,RS:SITE,Burial Mound,Pasture,Scrub,2009-11-24,25,2.5,5,Excavation,excavated with chamber exposed,199.881204015543,199.881204015543,230,0.274400323500939,187.590990715745,0.114717483520508,-0.114717483520508,0.3408203125,38.85,Certain,33276.6178183845,NA,NA,NA,4681515.9,477036.2055,,
NA,"DM:Possible - completely robbes/excavated  mound
",8038,RS:SITE,Extinct Burial Mound,Annual agriculture,Pasture,2009-11-24,30,0.3,4,Excavation/Looted?,"excavated or defunct?, accummulation of round stones and trenches are the reason to register",516.000995378217,516.000995378217,229.775894165039,4.69082226050305,294.154273658391,1.50271606445313,0.252731323242188,5.25227355957031,43.17,Certain,33438.986897603,NA,NA,NA,4681621.7682,476694.95,,
NA,DM: Vry damaged mnd split by field division,8031,RS:FNEG,Extinct Burial Mound,Annual agriculture,Annual agriculture,2009-11-23,30,0.5,3,Agriculture,"half untended grapevine, half seedling; Possible - Vry damaged mnd split by field division",524.152040101259,524.152040101259,158.941192626953,1.48841367244736,277.495075061289,0.485605239868164,0.443960189819336,1.39212036132813,68.35,Certain,31267.5600642407,10010060,Boyanovo,NA,4678871.4349,468032.9464,,
NA,DM: Vry damaged mnd split by field division,8032,RS:FNEG,Extinct Burial Mound,Annual agriculture,Annual agriculture,2009-11-23,30,0.5,5,Agriculture,"hard to spot due to plow damage; 
Possible - ploughed over & split by field division
",539.481878172074,539.481878172074,158.668273925781,1.80318278918681,304.333218145378,0.750631332397461,0.584085464477539,2.39907836914063,40,Certain,31354.3332741539,NA,NA,NA,4678959.0181,468062.7623,,
NA,"MND:Small mound
",8045,RS:FNEG,Burial Mound,Annual agriculture,Annual agriculture,2009-11-24,20,1,5,Agriculture,hard to see,292.728700970783,292.728700970783,252,0.341073859990638,90.3272244676493,0.102685928344727,0.102685928344727,0.27801513671875,52.52,Certain,33042.22629367,2700148,Borisovo,NA,4681659.9195,478123.7216,,
NA,MND:Small mound,8046,RS:SITE,Burial Mound,Annual agriculture,Annual agriculture,2009-11-24,30,1.5,4,Agriculture,small mound,278.724490060581,278.724490060581,252,0.692617027801794,273.488659460708,0.185150146484375,0.185150146484375,0.739059448242188,65.83,Certain,33055.7987441735,10010081,Borisovo,NA,4681652.5977,478097.8658,,
NA,MND:Lg mound,8048,RS:FNEG,Burial Mound,Scrub,Pasture,2009-11-24,30,6,1,Development,"geodetic marker on top, steep sides, trimmed perhaps",0,0,244.959747314453,1.25505342505379,75.648615381527,0.608583450317383,0.388101577758789,1.92465209960938,95.7,Certain,33768.4305729993,2700001,Borisovo,NA,4682575.8646,478003.7813,,
NA,"MND: could not visit, saw from road",8050,RS:FNEG,Burial Mound,Annual agriculture,Scrub,2009-11-24,40,0.7,4,Agriculture,"registered only from distance, not accessed; detail photo missing; dimensions filled from GE, where a lozenge shaped cropmark is clearly visible; uncertain whether a mound or pile of fieldstones. but possible",314.157511565119,314.157511565119,227.704284667969,6.26529007149847,281.699373510054,2.07764053344727,1.42992401123047,6.30419921875,83.39,Certain,34356.9858415314,NA,NA,NA,4683186.1415,477782.2848,,
NA,NA,9515,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-11,40,1.6,3,Agriculture,Photo #1,1091.84994553889,1091.84994553889,198.416259765625,1.09215055643921,14.3529094421945,0.495689392089844,0.300506591796875,1.38679504394531,58.18,Certain,57352.5715333873,10009407,Zlatari,NA,4694568.70128664,435932.679940897,,
NA,NA,8304,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-11,13,1.4,3,Agriculture,slr#49,1890.46813140463,1890.46813140463,176.325576782227,1.8885580577981,46.4232802712793,0.667444229125977,-0.166532516479492,2.67619323730469,35.14,Certain,56595.2534627554,10009400,Galabintsi,NA,4695137.70726751,438132.379236957,,
NA,NA,8106,Legacy verification,Burial Mound,Annual agriculture,Perennial agriculture,2017-09-11,55,1.5,3,Agriculture,"e.g orchard or vineyard,camera photo",1489.5194166896,1489.5194166896,168.022415161133,1.26702770341188,354.300675158364,0.494531631469727,-0.109670639038086,1.969482421875,58.99,Certain,56947.5322962191,10009399,Galabintsi,NA,4695541.22891605,438108.26265551,,
NA,NA,8305,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,2017-09-11,22,0.7,3,Agriculture,slr#050,2240.00205180963,2240.00205180963,193.773986816406,1.76355300069452,325.107142046065,0.937784194946289,0.824888229370117,1.98443603515625,42.24,Certain,56363.1660749627,10009401,Galabintsi,NA,4694794.42448928,438030.166406211,,
NA,NA,9516,Legacy verification,Extinct Burial Mound,Annual agriculture,Scrub,2017-09-11,14,1,3,Agriculture,"bigger limestone holders 15cm max spread around in scrub
photos #2-5,uncertain height",1940.05238709318,1940.05238709318,181.747970581055,2.18795798148537,328.825865518694,0.874937057495117,-0.36949348449707,2.81875610351563,39.86,Uncertain,57315.5367985275,NA,NA,NA,4695024.03695035,436657.436668412,,
NA,NA,8306,Legacy verification,Burial Mound,Annual agriculture,Scrub,2017-09-11,22,1,4,Agriculture,"slr#51-52,short dimension refers to scrubby area only, mound extends into the ploughed field",2294.36525008,2294.36525008,193.997314453125,0.85454961053869,49.0543161731238,0.375307083129883,0.374212265014648,1.00677490234375,79.06,Certain,56298.1092537676,10009402,Galabintsi,NA,4694737.61948699,438062.16681614,,
NA,NA,8107,Legacy verification,Burial Mound,Annual agriculture,Scrub,2017-09-11,20,0.3,4,Looting,NA,1137.0103662878,1137.0103662878,204.794235229492,2.21083117787128,115.375417360259,0.713996887207031,0.0495033264160156,2.495849609375,95,Certain,57805.8640329863,10009913,Zlatari,NA,4693179.96199345,433295.180273431,,
NA,NA,8109,Survey,Extinct Burial Mound,Annual agriculture,Scrub,2017-09-11,20,0.2,5,Looting,NA,1383.20692372948,1383.20692372948,212,1.13753217683823,262.051166665321,0.563730239868164,0.544172286987305,1.35986328125,9.06,Certain,57970.8953919323,10009914,Zlatari,NA,4693185.70778411,433034.926041051,,
NA,NA,8307,Legacy verification,Extinct Burial Mound,Other,Other,2017-09-11,35,0.5,5,Agriculture,"explain in notes (freshly bulldozer field with ripped vineyard and brush,explain in notes (see LU note above,slr#54",2666.9881320094,2666.9881320094,216.97346496582,3.47064975744351,9.81331691264222,1.41205596923828,0.225124359130859,4.29209899902344,40.22,Certain,55317.1466898965,10009917,Zlatari,NA,4693440.65199043,437883.161346582,,
NA,NA,8308,Survey,Burial Mound,Other,Other,2017-09-11,15,0.5,5,Agriculture,"explain in notes,explain in notes,58-57",2659.38499778351,2659.38499778351,222.655624389648,3.87832960429957,29.4409402957042,1.57468605041504,-0.245302200317383,4.98393249511719,26.28,Uncertain,55211.8996239276,NA,NA,NA,4693315.58741853,437886.165769482,,
NA,NA,8309,Legacy verification,Burial Mound,Annual agriculture,Scrub,2017-09-11,18,1,5,Looting,slr#59-60,2382.41845303623,2382.41845303623,215,1.32354559244173,331.43271142903,0.616235733032227,0.558099746704102,1.87539672851563,71.01,Certain,55587.4861481753,10009918,Zlatari,NA,4693566.32751832,437586.877653135,,
NA,NA,8110,Survey,Burial Mound,Annual agriculture,Annual agriculture,2017-09-11,35,1.8,3,Agriculture,NA,1412.30648999889,1412.30648999889,226,0.536288558959411,171.538260368019,0.323686599731445,-0.278959274291992,1.06552124023438,45.29,Certain,58917.2947218236,10009915,Zlatari,NA,4694364.92937436,433010.425399184,,
NA,NA,8310,Survey,Burial Mound,Annual agriculture,Scrub,2017-09-11,25,1,4,Excavation,#62-65,2379.21362263856,2379.21362263856,210.9443359375,0.900013654079964,3.59796517879447,0.575504302978516,0.533756256103516,1.05043029785156,62.95,Uncertain,55750.9469852977,NA,NA,NA,4693753.28955953,437571.181337921,,
NA,NA,8311,Survey,Burial Mound,Annual agriculture,Scrub,2017-09-11,20,0.3,5,Other,"half bare half scrub,66",2292.97228362531,2292.97228362531,211.103912353516,2.58053606537352,289.30745258638,0.853597640991211,0.347860336303711,2.92057800292969,74.91,Uncertain,55663.9177804543,NA,NA,NA,4693596.08268653,437494.8193013,,
NA,NA,8312,Survey,Burial Mound,Annual agriculture,Scrub,2017-09-11,10,0.4,5,Agriculture,#67,2306.65822353901,2306.65822353901,212.231353759766,3.06725127231671,285.679758257521,1.03771591186523,-0.243217468261719,3.26339721679688,79.71,Uncertain,55602.5862595538,NA,NA,NA,4693534.60566349,437513.541539351,,
NA,NA,8313,Survey,Burial Mound,Annual agriculture,Scrub,2017-09-11,16,1.2,5,Agriculture,#68-69,2210.90809108532,2210.90809108532,208.110321044922,2.51451881332026,267.991238019885,0.773277282714844,0.0441398620605469,2.12904357910156,89.25,Uncertain,55651.7432490456,NA,NA,NA,4693528.77983747,437417.941244897,,
NA,NA,8314,Survey,Burial Mound,Annual agriculture,Scrub,2017-09-11,22,0.5,5,Agriculture,#73-74,2367.24385980523,2367.24385980523,219.208343505859,2.2846039566131,257.979305179673,0.706157684326172,0.313121795654297,2.55728149414063,58.84,Uncertain,55412.3579931752,NA,NA,NA,4693356.12789845,437589.522876565,,
NA,NA,8315,Survey,Burial Mound,Annual agriculture,Scrub,2017-09-11,25,0.5,5,Agriculture,#76,2432.21713612279,2432.21713612279,225.648712158203,4.31095397827589,293.500104688592,1.46591758728027,-0.0516872406005859,5.00163269042969,55.36,Uncertain,55240.6390003189,NA,NA,NA,4693201.3217767,437667.362222117,,
NA,NA,8316,Legacy verification,Burial Mound,Perennial agriculture,Scrub,2017-09-11,25,2.3,2,Looting,"e.g orchard or vineyard,#80",1965.25361773754,1965.25361773754,253.383895874023,2.01003145421094,111.702724160224,0.774925231933594,0.577106475830078,2.55105590820313,99.28,Certain,54944.8204226847,10009919,Zlatari,NA,4692462.21018053,437123.29200531,,
NA,NA,8317,Legacy verification,Burial Mound,Scrub,Scrub,2017-09-11,36,3,4,Looting,#87-90,1569.69008355352,1569.69008355352,256.7255859375,1.85394553486369,238.893636115881,0.981437683105469,0.911155700683594,2.30319213867188,95.27,Certain,55388.6348635773,10009920,Zlatari,NA,4692766.16234167,436784.677778048,,
NA,NA,8318,Survey,Burial Mound,Scrub,Other,2017-09-11,10,0.5,5,Other,"explain in notes (burnt terrain,#102-103",1653.4400279453,1653.4400279453,236.391571044922,2.51303875815621,303.870285077742,0.814456939697266,-0.120941162109375,3.13568115234375,20.79,Uncertain,55644.3549575391,10009921,Zlatari,NA,4693153.66779852,436890.040244175,,
NA,NA,8319,Legacy verification,Burial Mound,Scrub,Scrub,2017-09-11,16,1.7,4,Looting,"burnt svrub,#104-106",1493.29486400664,1493.29486400664,233.98503112793,2.99217151098034,258.813410147199,0.964181900024414,0.453290939331055,3.66587829589844,12.95,Certain,55949.5969002399,10009922,Zlatari,NA,4693399.34250233,436708.7449539,,
NA,NA,9528,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-11,40,1.9,2,Looting,"grassland,grassland,photo #66-69",1258.06623541381,1258.06623541381,258.237060546875,3.02027846838077,245.927909749783,1.1719799041748,0.608617782592773,3.74397277832031,50.91,Certain,59124.0645773915,10009409,Zlatari,NA,4695330.4277156,433954.321312134,,
NA,NA,9529,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-11,30,1.9,4,Looting,"grassland,grassland,northeast of mound rectangular Robbers trench
photo #70-76",1207.7729218529,1207.7729218529,258.491546630859,2.26720072814394,115.886866949133,0.706836700439453,0.0667915344238281,2.66433715820313,76.81,Certain,59065.1870650355,10009410,Zlatari,NA,4695320.67887388,434040.764430226,,
NA,NA,8320,Survey,Burial Mound,Scrub,Scrub,2017-09-11,16,0.4,5,Excavation,#107-107,1337.19450083509,1337.19450083509,234.609344482422,1.1581920622436,131.897284679087,0.675472259521484,0.511577606201172,1.62933349609375,83.03,Uncertain,56247.1626039013,NA,NA,NA,4693640.48882169,436534.358858272,,
NA,NA,9530,Legacy verification,Burial Mound,Annual agriculture,Pasture,2017-09-11,42,4,4,Looting,"grassland,photo #77-85",966.180384543236,966.180384543236,243.309951782227,2.8832293645557,202.91437132546,1.18265724182129,0.100175857543945,3.50666809082031,67.39,Certain,58834.4053455913,10009411,Zlatari,NA,4695074.73375842,434095.415648804,,
NA,NA,8321,Legacy verification,Burial Mound,Pasture,Pasture,2017-09-11,23,2.2,2,Excavation,"grassland,grassland,#109-110",1210.98264513179,1210.98264513179,235.376220703125,2.20648243536949,243.659032625641,0.8936767578125,0.746707916259766,2.97358703613281,88.85,Certain,56340.495913159,10009923,Zlatari,NA,4693664.51299218,436406.318486474,,
NA,NA,8117,Legacy verification,Extinct Burial Mound,Annual agriculture,Pasture,2017-09-11,15,0,5,Agriculture,grassland,1285.03224348129,1285.03224348129,196.817672729492,7.26984509281905,62.3770417619206,2.39209747314453,-0.156192779541016,8.87117004394531,87.05,Certain,57112.4128351422,10009916,Zlatari,NA,4692413.1493224,433441.645922534,,
